order_id,user_id,restaurant_id,date,rating
222228,8422,396,2024-03-20,5
222230,5055,323,2024-04-22,5
222233,3625,260,2024-09-15,2
222234,9686,75,2024-03-12,1
222236,2089,75,2024-03-21,1
222238,8847,422,2024-11-18,3
222241,7269,415,2024-09-30,3
222250,9177,276,2024-05-15,3
222255,6689,364,2024-02-12,1
222256,686,40,2024-01-27,3
222257,3387,20,2024-09-11,4
222258,6531,12,2024-06-28,5
222259,2487,233,2024-02-16,1
222261,7856,278,2024-08-02,1
222263,7737,36,2024-10-09,2
222265,9685,227,2024-04-21,1
222266,1089,419,2024-07-30,4
222267,4433,211,2024-07-27,2
222274,2782,133,2024-07-20,4
222277,5664,182,2024-06-24,3
222279,1176,254,2024-08-13,3
222281,1600,8,2024-03-25,4
222286,2862,256,2024-08-11,2
222294,5371,454,2024-11-15,5
222299,4840,167,2024-08-12,3
222300,6595,166,2024-07-04,4
222309,2174,124,2024-06-11,1
222310,3630,103,2024-05-09,1
222314,3245,467,2024-06-23,1
222315,7497,381,2024-02-10,1
222318,7696,436,2024-06-25,4
222323,695,471,2024-01-22,1
222324,9043,403,2024-03-29,5
222325,4288,316,2024-09-19,3
222326,731,166,2024-12-23,3
222328,3596,90,2024-10-15,1
222331,6588,181,2024-10-05,2
222338,8397,417,2024-04-11,3
222347,8875,275,2024-07-29,3
222354,9352,26,2024-12-17,4
222357,9169,325,2024-05-07,1
222359,5435,268,2024-03-13,5
222363,5282,195,2024-10-02,3
222364,8095,353,2024-09-17,3
222369,228,127,2024-05-22,1
222372,2413,5,2024-10-26,2
222373,9467,165,2024-01-31,5
222381,9917,183,2024-08-17,4
222382,7736,52,2024-08-20,4
222387,8909,137,2024-09-20,4
222388,4595,320,2024-10-12,1
222390,9685,168,2024-09-14,3
222397,4147,264,2024-08-24,5
222400,5925,68,2024-10-02,5
222404,4611,225,2024-05-27,4
222408,9764,123,2024-03-01,4
222413,52,62,2024-07-15,5
222414,4915,38,2024-11-11,4
222420,4985,321,2024-01-23,4
222430,1611,142,2024-04-20,3
222432,7013,423,2024-08-27,2
222436,5073,291,2024-03-05,5
222447,1158,225,2024-10-16,5
222448,1827,480,2024-07-01,3
222449,4624,352,2024-07-26,4
222452,3575,371,2024-10-12,3
222456,8953,377,2024-10-26,4
222464,4876,456,2024-09-01,2
222465,6067,38,2024-03-07,4
222470,9982,257,2024-01-14,3
222471,3741,280,2024-06-04,5
222480,9748,205,2024-06-14,1
222485,1578,122,2024-05-22,3
222488,3128,492,2024-06-27,5
222496,4132,208,2024-08-29,4
222497,4171,58,2024-11-23,1
222501,9691,30,2024-03-16,5
222507,9822,4,2024-07-04,3
222513,8902,339,2024-05-28,5
222515,8466,166,2024-05-31,2
222523,6673,352,2024-03-24,5
222526,5138,288,2024-02-08,4
222529,9593,250,2024-05-13,1
222531,9110,179,2024-01-25,4
222533,7815,369,2024-11-09,2
222538,3889,330,2024-05-10,4
222539,5468,459,2024-03-10,3
222540,459,115,2024-07-19,1
222543,7523,248,2024-03-10,4
222544,8344,215,2024-01-25,1
222545,8667,40,2024-02-01,1
222547,8661,353,2024-11-04,5
222548,5462,493,2024-07-25,3
222551,5655,342,2024-08-20,3
222555,5718,334,2024-06-29,4
222559,9939,133,2024-08-02,1
222560,9160,488,2024-11-12,4
222566,5524,352,2024-06-23,5
222573,2247,340,2024-05-30,3
222575,5428,280,2024-09-08,5
222581,5671,467,2024-11-04,5
222583,6839,1,2024-08-18,4
222586,9271,256,2024-10-11,3
222596,1925,5,2024-06-12,3
222604,6569,5,2024-05-30,4
222607,2895,299,2024-11-22,4
222608,1568,195,2024-12-29,3
222609,1625,403,2024-09-22,4
222619,588,460,2024-04-27,4
222621,1540,18,2024-05-31,4
222622,9356,125,2024-05-07,2
222623,28,431,2024-03-05,2
222625,4647,193,2024-09-12,4
222627,4772,284,2024-04-24,4
222628,1335,91,2024-03-28,4
222647,8876,293,2024-06-26,2
222651,8618,386,2024-01-05,1
222654,3410,495,2024-06-29,4
222661,4581,287,2024-10-03,5
222663,5805,310,2024-09-10,1
222666,4998,241,2024-10-04,4
222673,4521,163,2024-02-10,5
222674,2000,196,2024-02-04,3
222677,5785,59,2024-03-11,4
222686,6820,79,2024-12-09,1
222691,6757,214,2024-03-22,1
222706,8777,7,2024-01-10,5
222707,3498,11,2024-02-27,3
222714,2621,491,2024-09-13,3
222722,9023,276,2024-04-01,2
222734,6280,19,2024-09-02,4
222736,9373,339,2024-08-21,4
222739,2940,114,2024-10-16,5
222740,4625,7,2024-03-26,2
222749,7856,35,2024-12-05,2
222766,4248,20,2024-02-04,4
222775,2658,446,2024-06-24,3
222777,9042,208,2024-09-03,5
222781,2927,395,2024-11-12,5
222785,459,433,2024-08-18,2
222787,1999,223,2024-09-08,3
222796,7,413,2024-01-31,4
222798,7800,474,2024-01-28,3
222805,5695,88,2024-10-11,5
222806,3289,422,2024-12-28,4
222821,1946,413,2024-01-26,3
222825,421,454,2024-04-24,3
222828,9351,88,2024-12-25,3
222834,3044,490,2024-05-08,4
222839,7712,478,2024-01-07,4
222847,6904,86,2024-02-07,4
222852,3144,228,2024-12-05,4
222853,9736,63,2024-05-19,5
222857,5066,352,2024-07-31,2
222861,4808,239,2024-08-27,4
222868,551,23,2024-09-29,2
222871,8404,478,2024-06-14,4
222875,3351,117,2024-01-31,5
222878,277,238,2024-12-11,1
222885,8139,312,2024-12-14,5
222890,2255,58,2024-02-23,5
222896,1653,364,2024-09-15,5
222897,5341,122,2024-09-29,3
222901,7923,177,2024-08-20,4
222904,9363,35,2024-06-13,1
222907,4608,292,2024-11-16,4
222912,4453,376,2024-02-04,3
222921,7556,450,2024-05-14,2
222925,7046,344,2024-03-10,4
222927,5432,447,2024-02-16,1
222933,8108,204,2024-07-14,3
222934,6837,125,2024-08-12,4
222936,7968,288,2024-05-21,3
222939,8833,28,2024-06-06,2
222947,7134,409,2024-10-17,1
222950,3782,404,2024-07-01,4
222955,2223,450,2024-12-15,3
222958,9187,45,2024-03-09,3
222960,8855,159,2024-05-22,2
222965,7781,245,2024-10-10,2
222971,4130,439,2024-05-01,3
222973,3815,374,2024-12-27,1
222974,1605,94,2024-08-26,3
222980,1615,93,2024-07-01,5
222982,1827,478,2024-04-10,3
222993,9068,427,2024-05-23,1
222996,5129,226,2024-05-05,5
223000,5041,42,2024-07-16,5
223002,7001,461,2024-11-21,4
223006,76,159,2024-09-09,1
223017,6897,194,2024-04-07,2
223023,6886,256,2024-03-04,4
223029,8765,324,2024-09-20,1
223033,2044,252,2024-02-14,5
223035,2976,10,2024-11-02,4
223036,3583,382,2024-12-23,4
223043,9151,474,2024-05-08,3
223055,6696,441,2024-07-20,3
223056,3046,226,2024-12-17,4
223064,2295,92,2024-05-06,2
223074,9308,16,2024-04-08,5
223075,7460,108,2024-10-05,1
223077,7155,410,2024-09-26,2
223079,5730,269,2024-07-18,4
223080,9735,77,2024-04-08,4
223088,6327,268,2024-07-31,1
223089,5109,16,2024-05-29,3
223105,4888,488,2024-04-15,4
223107,8299,253,2024-03-28,3
223111,3043,332,2024-09-12,4
223112,8712,468,2024-02-07,2
223122,8634,129,2024-11-30,3
223125,9954,494,2024-08-20,4
223128,5336,401,2024-03-03,3
223129,1639,337,2024-08-03,2
223132,6560,399,2024-12-17,4
223140,4589,384,2024-11-11,4
223141,9040,164,2024-08-25,4
223145,9040,481,2024-10-19,3
223153,5904,158,2024-02-12,4
223154,1822,259,2024-01-14,5
223155,1170,92,2024-11-07,2
223159,8100,192,2024-06-15,1
223163,2473,229,2024-12-03,4
223165,2432,400,2024-06-09,5
223166,9913,433,2024-05-07,3
223168,773,490,2024-03-16,3
223175,1282,494,2024-12-19,5
223178,9639,154,2024-03-25,4
223183,8146,392,2024-01-22,1
223189,1833,357,2024-07-10,2
223194,565,435,2024-01-03,5
223211,3252,406,2024-03-19,3
223212,1515,276,2024-11-25,5
223213,2759,407,2024-04-24,5
223231,9348,127,2024-06-18,1
223239,5813,196,2024-06-21,4
223243,8547,148,2024-11-28,3
223247,6974,236,2024-07-10,1
223248,5777,414,2024-06-06,4
223249,3201,154,2024-06-14,3
223254,4846,129,2024-05-28,3
223259,7590,187,2024-06-21,4
223262,7802,285,2024-11-08,4
223274,7519,309,2024-04-08,1
223281,6308,10,2024-08-14,5
223282,3933,104,2024-09-09,4
223284,7136,170,2024-09-07,3
223286,79,267,2024-09-10,1
223294,649,467,2024-12-18,4
223296,4638,203,2024-12-25,4
223298,7880,59,2024-07-13,4
223306,225,274,2024-08-08,2
223310,4352,145,2024-11-11,4
223313,1745,243,2024-03-31,2
223315,9910,221,2024-08-15,2
223318,2094,174,2024-05-20,1
223327,5057,311,2024-12-13,2
223329,8193,224,2024-05-29,1
223330,6951,318,2024-02-25,3
223333,1179,268,2024-01-22,3
223334,4890,164,2024-01-02,5
223341,4997,338,2024-10-08,1
223342,4947,338,2024-07-11,4
223343,2681,297,2024-07-02,3
223348,9716,398,2024-01-03,3
223352,6293,290,2024-12-21,5
223356,3545,384,2024-08-19,3
223360,6375,61,2024-05-20,3
223362,5504,237,2024-05-04,3
223366,7339,446,2024-03-11,5
223373,4088,130,2024-05-24,1
223383,2266,339,2024-08-08,5
223385,7640,226,2024-02-22,4
223393,5337,70,2024-11-06,1
223398,3782,164,2024-11-04,2
223404,3333,19,2024-01-16,4
223408,7576,416,2024-03-01,1
223420,9988,447,2024-05-06,3
223421,679,113,2024-06-28,2
223423,2195,121,2024-06-23,3
223424,4000,229,2024-11-30,4
223428,6998,58,2024-06-18,2
223429,5303,255,2024-04-10,2
223441,2116,202,2024-02-20,1
223443,1211,113,2024-01-03,3
223449,7086,495,2024-05-05,4
223453,8152,287,2024-06-02,4
223461,8225,391,2024-01-02,3
223464,9554,302,2024-10-23,3
223481,1299,385,2024-10-19,2
223486,2992,343,2024-11-30,2
223491,473,67,2024-02-24,3
223494,9352,140,2024-08-22,4
223495,8776,479,2024-09-03,3
223501,3865,400,2024-11-26,5
223504,7030,60,2024-10-25,1
223505,2661,7,2024-12-29,1
223506,2877,224,2024-03-29,3
223514,558,314,2024-11-05,3
223517,6526,305,2024-09-25,3
223518,2102,164,2024-10-16,4
223520,6495,106,2024-05-04,1
223521,1154,338,2024-01-31,3
223524,1205,175,2024-04-05,2
223526,8762,410,2024-07-30,3
223540,7730,208,2024-11-07,4
223541,328,294,2024-09-15,1
223543,7740,386,2024-02-08,3
223546,7928,185,2024-12-26,1
223555,996,97,2024-12-24,1
223556,3845,367,2024-06-27,2
223566,5390,305,2024-05-24,1
223568,1799,133,2024-04-28,1
223571,6337,109,2024-05-27,3
223574,3645,462,2024-07-15,5
223580,3382,336,2024-02-22,2
223586,4955,440,2024-01-04,5
223587,467,390,2024-11-05,1
223590,3488,179,2024-11-08,3
223612,1566,442,2024-08-18,3
223616,5001,332,2024-06-13,4
223617,2371,242,2024-10-25,2
223621,2158,46,2024-10-09,3
223622,5226,357,2024-08-23,4
223625,4734,220,2024-12-25,4
223627,2627,339,2024-08-30,5
223631,6533,404,2024-11-24,2
223633,7632,189,2024-01-17,3
223641,3955,453,2024-12-16,4
223646,2881,252,2024-07-23,3
223647,41,364,2024-02-25,3
223651,6501,220,2024-11-16,3
223654,8772,52,2024-11-30,2
223663,9031,253,2024-12-16,1
223670,3024,398,2024-07-04,2
223673,5579,485,2024-12-21,3
223679,5693,209,2024-10-16,5
223681,6499,340,2024-08-07,4
223682,7381,419,2024-01-23,5
223683,7939,112,2024-07-24,2
223688,7687,213,2024-11-05,2
223689,3734,72,2024-11-23,3
223692,8584,337,2024-07-31,5
223712,9327,131,2024-02-18,4
223714,9147,175,2024-07-09,1
223715,3537,94,2024-04-01,5
223721,1509,169,2024-07-17,2
223724,6727,129,2024-05-25,4
223725,7186,17,2024-09-25,1
223726,3172,356,2024-03-03,4
223730,2571,257,2024-08-04,4
223733,1641,398,2024-10-08,2
223737,3234,427,2024-04-09,4
223738,6986,85,2024-04-12,3
223756,4226,180,2024-02-13,4
223760,21,357,2024-01-15,4
223763,2550,101,2024-12-19,3
223768,1724,30,2024-11-10,3
223771,4753,456,2024-09-07,4
223777,5164,61,2024-09-03,4
223781,7230,3,2024-12-14,1
223800,2175,84,2024-09-04,2
223805,4575,323,2024-03-26,4
223807,3392,357,2024-05-18,2
223821,8079,3,2024-01-03,2
223822,5014,280,2024-06-16,3
223823,1795,469,2024-03-16,4
223830,2461,254,2024-04-19,4
223831,2863,371,2024-01-21,5
223832,3315,206,2024-06-04,4
223835,3139,282,2024-01-29,1
223836,8720,330,2024-10-10,2
223840,5642,293,2024-08-31,4
223847,5825,264,2024-03-10,3
223852,9560,28,2024-04-06,3
223853,4965,298,2024-07-17,5
223857,1209,356,2024-05-26,4
223862,3506,349,2024-08-03,3
223865,1423,459,2024-04-17,2
223872,4518,50,2024-02-27,3
223882,3131,223,2024-05-25,4
223883,1993,301,2024-06-06,1
223892,4604,3,2024-02-19,1
223894,8171,168,2024-08-17,4
223900,996,277,2024-09-27,3
223902,7203,308,2024-03-24,4
223904,4286,399,2024-09-01,3
223908,8503,6,2024-03-11,1
223910,4961,266,2024-11-17,4
223913,1741,39,2024-11-09,3
223918,3191,232,2024-11-24,3
223919,1804,144,2024-02-06,3
223931,1130,401,2024-02-25,4
223932,7690,61,2024-11-14,4
223933,1790,95,2024-04-24,1
223937,1311,186,2024-07-06,5
223938,7437,443,2024-07-17,3
223948,8985,288,2024-07-13,3
223949,5527,336,2024-01-22,2
223953,6715,67,2024-12-26,4
223959,2005,313,2024-08-24,1
223962,8561,196,2024-09-08,1
223965,7919,476,2024-04-22,1
223968,5925,101,2024-11-23,1
223973,4709,379,2024-05-07,5
223979,9412,352,2024-10-10,4
223990,8495,421,2024-01-18,3
223996,7717,265,2024-11-28,5
224000,9597,98,2024-01-25,5
224002,4294,65,2024-11-28,3
224003,9347,138,2024-05-19,3
224011,6768,296,2024-03-03,3
224014,663,13,2024-08-02,4
224021,4331,311,2024-02-24,3
224024,3850,410,2024-12-30,1
224033,6540,69,2024-01-07,1
224035,5123,276,2024-01-23,1
224037,8995,442,2024-11-23,2
224039,1909,243,2024-09-16,2
224041,2470,497,2024-08-28,4
224045,4398,361,2024-12-18,5
224049,6188,12,2024-09-21,1
224050,3181,375,2024-05-21,1
224051,1067,491,2024-07-29,3
224052,3571,479,2024-02-21,4
224053,665,88,2024-03-31,3
224055,903,406,2024-02-08,3
224063,9916,226,2024-05-10,5
224072,9987,256,2024-08-18,5
224075,8141,486,2024-04-09,1
224076,7120,306,2024-01-14,5
224089,6117,462,2024-04-10,1
224091,6302,114,2024-10-15,3
224093,9053,149,2024-04-13,4
224099,5131,243,2024-05-24,1
224101,9994,397,2024-05-31,2
224104,7450,78,2024-05-01,2
224107,5209,487,2024-05-09,1
224108,5468,23,2024-05-01,2
224115,3468,117,2024-04-19,2
224116,1928,446,2024-09-21,3
224118,8503,440,2024-10-31,4
224122,6437,166,2024-02-02,4
224123,2972,179,2024-11-14,5
224125,945,33,2024-09-25,2
224136,9894,44,2024-11-16,2
224137,8825,382,2024-07-12,5
224138,8507,357,2024-09-15,3
224139,5853,410,2024-01-01,5
224141,2624,458,2024-09-08,1
224143,2879,56,2024-12-05,4
224147,4007,183,2024-12-31,1
224156,6848,364,2024-07-31,1
224161,1223,443,2024-10-13,1
224164,8296,414,2024-11-02,3
224166,6589,145,2024-04-01,1
224174,9473,403,2024-06-08,3
224176,8320,164,2024-12-17,3
224177,4787,372,2024-03-14,3
224179,3509,428,2024-12-17,1
224194,1858,90,2024-09-11,3
224195,8628,157,2024-12-24,4
224197,4329,306,2024-05-13,2
224200,5277,89,2024-04-19,2
224208,5303,365,2024-05-13,4
224215,109,71,2024-04-24,4
224222,111,88,2024-08-02,5
224233,219,6,2024-12-17,1
224237,4910,103,2024-01-27,4
224238,9814,123,2024-02-12,3
224244,7259,194,2024-02-04,1
224251,3590,88,2024-01-17,3
224252,7051,344,2024-10-11,5
224253,8863,47,2024-11-06,5
224254,732,180,2024-07-17,5
224261,2109,62,2024-10-09,1
224266,4265,457,2024-11-30,4
224270,4360,192,2024-03-19,2
224271,7619,338,2024-11-27,4
224272,980,36,2024-09-10,3
224274,4056,132,2024-01-25,4
224278,3180,170,2024-11-28,3
224283,6027,310,2024-06-11,1
224287,5489,207,2024-08-19,2
224291,6452,484,2024-06-11,4
224293,6093,428,2024-06-19,1
224297,8440,58,2024-12-12,4
224298,9169,425,2024-04-24,2
224300,9419,94,2024-08-29,3
224304,7572,319,2024-12-19,2
224307,7561,227,2024-05-01,3
224315,688,224,2024-09-04,1
224316,2578,64,2024-08-14,1
224322,864,401,2024-04-23,4
224323,3673,216,2024-04-16,4
224327,9150,318,2024-03-22,3
224331,9541,434,2024-05-18,3
224332,8569,2,2024-05-11,4
224335,9062,179,2024-02-27,5
224337,4173,402,2024-12-06,5
224342,1417,14,2024-07-21,3
224345,8611,76,2024-12-31,3
224346,7436,282,2024-05-29,3
224347,7654,320,2024-02-01,2
224354,984,91,2024-11-06,5
224357,6288,115,2024-01-18,3
224359,785,351,2024-09-09,2
224360,1027,445,2024-03-19,4
224362,1559,107,2024-02-24,1
224365,3691,289,2024-01-13,4
224367,3548,95,2024-11-25,1
224368,302,322,2024-01-14,4
224371,8346,244,2024-12-06,3
224374,2896,113,2024-07-05,3
224377,8430,193,2024-02-26,1
224383,5428,144,2024-08-16,3
224386,6045,49,2024-07-27,1
224388,5345,263,2024-04-30,4
224389,5092,78,2024-04-07,1
224391,633,193,2024-10-24,4
224392,8055,93,2024-04-01,5
224396,7559,151,2024-06-04,5
224397,8120,116,2024-05-20,4
224400,6145,445,2024-02-21,2
224401,5019,55,2024-12-21,3
224402,953,186,2024-02-13,4
224416,6531,12,2024-10-03,4
224419,4646,75,2024-05-14,1
224421,7323,415,2024-06-20,2
224432,1188,195,2024-06-07,3
224433,2456,157,2024-11-22,4
224437,6999,393,2024-08-12,2
224439,8845,22,2024-05-25,4
224440,6888,258,2024-11-08,1
224458,9929,8,2024-02-29,4
224464,8334,110,2024-05-10,2
224465,1115,360,2024-12-17,4
224470,5432,180,2024-03-18,4
224471,3930,123,2024-06-12,2
224473,193,2,2024-11-09,4
224474,1495,164,2024-04-21,2
224482,984,341,2024-05-11,4
224491,8386,406,2024-05-09,5
224493,4891,251,2024-02-29,2
224499,9651,24,2024-01-07,5
224500,4532,403,2024-07-07,4
224505,5415,7,2024-07-17,2
224506,3852,468,2024-09-18,4
224507,8630,474,2024-04-14,1
224509,1422,39,2024-11-21,2
224511,8605,351,2024-02-18,1
224514,9420,370,2024-08-07,2
224517,4628,208,2024-09-01,4
224519,6898,198,2024-05-22,2
224524,6302,57,2024-06-30,4
224528,5990,214,2024-03-28,2
224533,2634,450,2024-11-14,3
224537,499,101,2024-12-21,1
224541,3986,64,2024-10-28,2
224542,2556,465,2024-05-18,4
224544,4284,227,2024-10-02,5
224545,3558,236,2024-01-06,1
224549,6700,431,2024-06-07,3
224553,2184,475,2024-07-01,2
224556,1893,402,2024-08-17,4
224557,4091,263,2024-09-30,5
224558,947,38,2024-06-24,3
224567,6041,54,2024-09-27,5
224577,771,268,2024-05-17,4
224580,5767,210,2024-11-25,4
224583,5056,336,2024-08-08,1
224593,2839,486,2024-03-27,2
224605,5825,264,2024-01-01,4
224608,3979,215,2024-02-27,4
224610,8471,226,2024-12-27,4
224611,5230,107,2024-03-28,3
224624,2417,28,2024-11-16,1
224626,4795,108,2024-06-29,1
224629,733,370,2024-12-08,2
224641,3586,190,2024-12-05,2
224643,1834,145,2024-04-25,3
224644,9856,494,2024-09-17,2
224650,1458,480,2024-09-19,3
224653,7964,224,2024-02-28,4
224654,9854,391,2024-09-12,3
224655,2762,78,2024-08-27,1
224663,5089,361,2024-05-24,3
224667,4385,335,2024-07-20,4
224668,9575,33,2024-01-20,4
224671,6697,384,2024-12-11,5
224675,8428,418,2024-11-04,3
224679,1781,482,2024-12-07,4
224686,1888,154,2024-05-22,3
224688,2820,29,2024-01-26,4
224691,5916,80,2024-06-24,4
224698,6014,195,2024-05-21,3
224707,574,213,2024-09-04,1
224708,1742,328,2024-08-13,2
224712,5579,219,2024-03-08,4
224723,7406,37,2024-08-08,2
224724,2656,245,2024-05-19,1
224729,8105,102,2024-12-30,5
224736,3431,78,2024-11-12,1
224738,4536,352,2024-12-13,4
224739,9383,4,2024-05-13,3
224747,8983,92,2024-08-02,1
224755,1328,420,2024-11-15,2
224760,8554,361,2024-11-25,5
224761,4647,138,2024-10-16,2
224763,1516,443,2024-04-07,5
224766,4089,111,2024-08-19,4
224769,5894,346,2024-06-27,1
224773,5728,295,2024-10-28,4
224774,5021,473,2024-01-05,2
224782,5609,408,2024-05-18,4
224788,4405,227,2024-12-18,3
224790,887,78,2024-02-02,1
224791,5363,112,2024-02-25,2
224798,2033,498,2024-11-30,3
224801,8051,188,2024-08-16,3
224808,6074,129,2024-03-22,4
224809,4648,245,2024-07-23,3
224810,1829,387,2024-08-15,4
224811,5264,441,2024-03-18,4
224819,1735,3,2024-06-13,1
224823,565,394,2024-05-14,4
224830,1647,118,2024-04-17,3
224832,2511,166,2024-01-09,4
224841,3897,96,2024-06-30,3
224850,2541,428,2024-11-23,4
224853,624,300,2024-06-26,2
224854,1730,382,2024-07-05,4
224857,4152,59,2024-05-23,4
224864,6244,420,2024-09-07,4
224870,9227,399,2024-07-14,3
224871,1308,384,2024-09-14,4
224875,8842,470,2024-11-23,4
224893,484,406,2024-10-31,4
224895,7896,279,2024-03-31,4
224901,5368,495,2024-08-11,4
224907,2029,27,2024-12-04,3
224908,64,144,2024-09-16,4
224917,3538,329,2024-02-17,2
224918,1142,14,2024-07-23,3
224920,9592,209,2024-08-14,5
224926,61,460,2024-07-04,4
224928,4295,275,2024-06-30,4
224929,5795,336,2024-02-21,1
224935,880,127,2024-07-19,2
224937,5478,21,2024-08-30,3
224938,1344,206,2024-07-19,3
224951,3298,495,2024-01-21,4
224961,776,74,2024-03-25,3
224962,5698,456,2024-11-20,5
224964,3977,470,2024-01-07,2
224968,5421,31,2024-10-13,4
224970,4246,114,2024-09-23,3
224974,2259,332,2024-04-26,4
224979,9623,256,2024-11-04,2
224980,9733,67,2024-04-25,4
224991,4629,202,2024-01-22,2
224998,1169,454,2024-06-12,3
225001,9845,361,2024-02-19,2
225012,9777,19,2024-08-19,3
225020,5505,352,2024-12-22,2
225026,6320,300,2024-08-05,1
225031,1048,248,2024-08-12,2
225033,8725,35,2024-07-05,1
225036,3869,44,2024-07-24,4
225038,957,438,2024-10-14,4
225043,1116,211,2024-08-07,2
225049,5561,490,2024-02-13,2
225051,7785,239,2024-11-20,5
225052,1779,436,2024-07-13,3
225054,3313,63,2024-01-12,4
225059,1657,219,2024-10-12,4
225069,8145,323,2024-10-29,3
225073,2444,196,2024-08-14,4
225076,5997,207,2024-07-24,1
225080,9541,20,2024-03-12,4
225084,5832,341,2024-02-06,3
225087,2342,458,2024-07-19,4
225089,9821,450,2024-03-20,2
225092,2394,389,2024-07-15,1
225094,9520,222,2024-02-07,1
225095,9088,434,2024-04-29,3
225096,5669,239,2024-06-04,1
225099,9516,454,2024-07-13,1
225108,6359,142,2024-01-12,3
225110,2807,292,2024-02-12,3
225117,6088,87,2024-12-01,2
225122,6902,227,2024-08-01,4
225127,5415,353,2024-04-12,4
225130,9945,64,2024-12-18,4
225135,6374,22,2024-01-31,4
225138,1894,48,2024-10-05,2
225143,6742,260,2024-11-07,3
225144,9839,460,2024-04-04,4
225148,3049,187,2024-01-03,2
225152,1206,94,2024-09-20,4
225154,8342,43,2024-10-12,3
225163,9775,289,2024-02-05,3
225170,7235,14,2024-07-15,2
225171,8258,467,2024-11-03,4
225174,5257,7,2024-08-15,1
225183,2726,134,2024-06-17,1
225187,6620,126,2024-05-08,4
225193,7346,265,2024-11-22,3
225198,3310,408,2024-10-07,4
225200,3572,244,2024-12-04,5
225203,9409,142,2024-08-07,4
225206,1953,306,2024-08-13,4
225212,9652,1,2024-03-03,5
225224,860,458,2024-07-14,3
225227,3471,229,2024-12-29,4
225230,3411,244,2024-05-05,3
225231,3808,187,2024-05-12,2
225232,7304,319,2024-04-29,3
225235,7099,155,2024-04-03,2
225239,2687,132,2024-05-31,3
225243,6233,251,2024-05-09,5
225255,4909,199,2024-06-08,3
225260,3686,263,2024-10-30,5
225263,5819,242,2024-05-25,3
225264,430,436,2024-01-24,1
225265,6061,279,2024-06-06,3
225269,1466,383,2024-09-11,2
225270,9300,130,2024-11-14,4
225273,8611,7,2024-01-12,1
225279,2021,314,2024-10-11,4
225280,6139,137,2024-05-29,3
225290,4066,173,2024-02-28,4
225291,9818,294,2024-10-19,3
225292,1423,388,2024-12-10,4
225293,9210,241,2024-02-29,4
225297,1284,250,2024-07-04,3
225302,4651,161,2024-02-01,3
225308,9724,458,2024-04-09,3
225312,9719,231,2024-05-25,2
225313,5928,83,2024-11-24,3
225315,6278,28,2024-12-21,4
225316,9175,437,2024-12-28,2
225317,344,293,2024-12-22,1
225318,650,67,2024-02-23,3
225321,343,461,2024-02-27,3
225324,5620,181,2024-10-17,2
225329,8956,96,2024-03-28,4
225330,7395,499,2024-08-15,4
225332,6697,234,2024-11-26,3
225334,3912,348,2024-10-16,3
225342,1754,232,2024-02-28,4
225345,5464,440,2024-03-09,5
225348,8808,160,2024-02-10,5
225350,8021,401,2024-12-13,2
225353,4788,497,2024-02-09,3
225354,1116,163,2024-11-25,1
225361,8726,199,2024-12-21,5
225363,4046,287,2024-01-22,3
225364,5849,32,2024-10-25,4
225366,701,118,2024-05-27,3
225368,9949,157,2024-11-30,2
225370,416,455,2024-08-25,5
225372,3332,194,2024-03-19,1
225376,5912,162,2024-04-03,4
225378,1838,122,2024-11-14,5
225385,91,351,2024-10-05,2
225390,5289,297,2024-06-29,4
225395,7891,41,2024-07-01,5
225397,7171,315,2024-07-23,4
225407,5307,235,2024-09-02,1
225408,1417,248,2024-02-05,2
225409,2089,135,2024-10-17,2
225410,6770,191,2024-11-08,2
225412,3083,95,2024-06-08,1
225422,3028,24,2024-02-27,3
225430,9235,398,2024-07-01,1
225432,1132,399,2024-11-23,5
225435,5331,107,2024-07-30,3
225442,2474,92,2024-01-18,1
225443,8984,52,2024-05-21,1
225445,4513,430,2024-04-04,1
225449,818,33,2024-07-14,5
225451,2753,397,2024-01-12,5
225464,1527,35,2024-03-10,1
225479,612,408,2024-08-22,5
225483,6681,31,2024-02-28,3
225485,4913,33,2024-10-16,5
225495,3509,411,2024-07-30,3
225503,3106,228,2024-10-07,5
225519,7364,324,2024-07-29,1
225521,4372,237,2024-04-10,4
225524,1597,185,2024-11-18,4
225526,1960,135,2024-01-04,4
225529,5432,412,2024-11-07,1
225530,9069,82,2024-10-23,4
225532,9337,461,2024-09-05,2
225537,9059,121,2024-02-14,4
225543,1898,35,2024-12-19,1
225550,4974,364,2024-05-21,1
225554,554,222,2024-07-15,3
225564,666,27,2024-10-05,2
225565,1095,309,2024-06-10,3
225568,6122,119,2024-12-22,3
225576,6552,416,2024-09-13,2
225577,124,121,2024-05-17,5
225581,3550,391,2024-08-02,1
225583,6227,47,2024-09-28,2
225601,7432,243,2024-02-28,1
225604,9450,203,2024-07-03,3
225607,757,193,2024-05-29,4
225614,5524,83,2024-07-31,4
225615,2632,136,2024-02-10,3
225621,5604,120,2024-06-02,1
225625,1326,211,2024-01-27,1
225632,3561,51,2024-11-23,4
225635,6554,394,2024-10-12,4
225643,9007,398,2024-04-09,4
225644,3516,372,2024-01-06,4
225656,9703,212,2024-12-05,1
225660,4649,242,2024-01-27,4
225663,3676,363,2024-03-01,2
225674,9959,90,2024-11-02,3
225675,4851,458,2024-10-23,3
225677,361,212,2024-09-19,2
225678,834,269,2024-12-07,3
