orderId,payment_method,Total_price,user_id,restaurant_id,date
212051,Card,7077,574,9,2024-02-26
212052,Cash,20311,7325,54,2024-11-01
212060,Cash,9529,1027,358,2024-02-14
212062,Cash,6030,2623,8,2024-03-07
212064,UPI,7069,8350,85,2024-10-01
212066,Card,8649,8177,364,2024-04-05
212067,Card,1136,5301,431,2024-06-16
212070,UPI,10638,5876,236,2024-09-22
212071,Card,5042,5903,116,2024-07-20
212077,Card,6755,2585,246,2024-07-09
212079,UPI,1571,5966,73,2024-02-11
212086,Cash,13138,4422,410,2024-09-21
212104,UPI,10788,2031,220,2024-09-20
212105,Card,16058,4002,434,2024-04-16
212109,Cash,3586,5954,108,2024-07-09
212110,Card,4184,9578,160,2024-02-14
212114,Card,2280,7826,304,2024-05-20
212125,Card,12664,9461,463,2024-06-28
212126,Card,6238,3074,399,2024-09-13
212127,Card,14583,9723,163,2024-03-18
212131,Card,4206,3670,233,2024-11-21
212134,Cash,14744,5929,139,2024-07-02
212139,Card,6180,6115,45,2024-03-15
212140,Cash,1850,6182,210,2024-10-05
212141,Cash,3712,1260,175,2024-01-20
212143,UPI,12021,768,47,2024-06-11
212144,Cash,8832,9248,432,2024-03-25
212146,Cash,16478,4862,223,2024-09-01
212149,Cash,9657,3178,136,2024-07-29
212150,Card,7822,6104,270,2024-06-19
212157,Cash,20010,6901,385,2024-06-07
212159,UPI,11423,2437,297,2024-01-20
212166,Cash,11192,4316,451,2024-03-20
212168,UPI,8538,3309,25,2024-07-17
212169,Cash,13027,8900,201,2024-09-24
212171,Cash,11891,2313,168,2024-10-27
212172,UPI,11503,5824,377,2024-03-25
212175,Card,12067,9378,428,2024-12-12
212183,Cash,12419,4775,367,2024-07-30
212187,UPI,5063,3175,368,2024-01-16
212188,Card,13546,6528,228,2024-06-19
212191,Card,16517,9826,122,2024-11-27
212196,Card,5744,8406,321,2024-02-23
212197,Card,5769,3406,436,2024-10-24
212203,Cash,12499,8949,174,2024-07-28
212205,Cash,5681,982,373,2024-09-13
212206,UPI,18608,839,471,2024-07-30
212213,Cash,8238,9231,392,2024-07-29
212218,Card,8532,1048,89,2024-07-31
212221,Card,3011,8326,244,2024-12-25
212227,UPI,9608,501,328,2024-12-30
212228,UPI,6833,803,365,2024-09-12
212233,UPI,3584,9695,279,2024-01-30
212237,UPI,11598,5323,180,2024-01-02
212240,UPI,13282,3403,400,2024-09-12
212245,Cash,8555,3066,310,2024-03-17
212251,UPI,8319,8486,423,2024-09-09
212252,Cash,2920,3087,232,2024-08-31
212253,Cash,2820,8615,272,2024-05-28
212254,Card,5911,6931,328,2024-10-18
212255,UPI,4864,3684,181,2024-03-09
212268,Cash,6588,4579,338,2024-09-12
212271,UPI,19235,1318,95,2024-06-01
212272,UPI,3244,1610,176,2024-08-13
212273,Cash,16570,7216,312,2024-06-23
212274,UPI,15305,4688,436,2024-08-19
212275,UPI,16344,702,35,2024-02-21
212278,UPI,4368,8750,14,2024-05-18
212280,Cash,2593,423,277,2024-06-01
212283,Cash,11319,6281,159,2024-12-10
212286,UPI,1560,1448,454,2024-06-16
212290,UPI,3790,6158,262,2024-11-12
212293,Cash,730,1876,403,2024-02-16
212298,UPI,12863,4568,326,2024-11-24
212301,Cash,8596,4694,67,2024-12-13
212309,Cash,9781,9836,463,2024-03-21
212318,UPI,4450,5437,112,2024-09-21
212319,UPI,8038,1621,71,2024-05-13
212320,UPI,9266,9035,117,2024-11-17
212322,Cash,4296,5378,312,2024-01-29
212323,UPI,3968,7682,160,2024-05-22
212328,UPI,11879,9372,250,2024-07-05
212340,Cash,6868,8801,63,2024-05-09
212341,UPI,3200,1360,406,2024-06-13
212347,UPI,2572,6321,226,2024-12-03
212357,Cash,5645,6114,338,2024-08-07
212361,Card,11519,6529,189,2024-03-22
212363,Card,1539,5341,44,2024-03-18
212366,Card,10578,1285,160,2024-02-04
212367,Cash,13510,3577,434,2024-11-09
212374,UPI,3371,8418,447,2024-07-03
212377,Cash,12503,934,278,2024-11-03
212380,UPI,19511,9285,313,2024-07-29
212389,Card,4890,5603,429,2024-11-10
212403,Card,6216,8075,355,2024-12-31
212405,UPI,3671,957,211,2024-08-15
212407,Card,12327,948,225,2024-12-25
212408,UPI,964,4257,350,2024-02-27
212409,Card,7684,3009,170,2024-01-04
212416,UPI,5858,1648,292,2024-09-06
212420,Cash,13481,487,26,2024-04-22
212427,UPI,8760,446,464,2024-05-10
212428,UPI,4647,3201,154,2024-01-27
212429,Card,7987,1683,154,2024-09-27
212432,Cash,7758,8170,436,2024-05-13
212436,Cash,14499,9350,215,2024-11-12
212453,Cash,5785,438,252,2024-04-20
212455,Card,13778,4497,322,2024-08-05
212461,Card,9868,2803,225,2024-01-05
212466,UPI,6122,1040,75,2024-12-07
212470,Card,5125,2409,473,2024-02-03
212472,UPI,4824,9067,337,2024-12-24
212475,UPI,3959,1729,91,2024-01-31
212477,UPI,5236,1414,34,2024-05-24
212478,Cash,9969,4925,429,2024-10-15
212486,UPI,15080,6654,302,2024-09-26
212487,Card,10699,3201,408,2024-12-17
212493,UPI,9897,4447,376,2024-03-27
212496,Cash,6208,7086,100,2024-01-03
212500,UPI,10934,3195,425,2024-12-05
212506,UPI,1820,637,354,2024-06-06
212508,Card,11856,9543,195,2024-02-16
212511,UPI,2220,9798,281,2024-03-16
212518,UPI,16343,9014,245,2024-03-03
212524,Card,4798,6962,311,2024-06-17
212527,Card,6453,4768,348,2024-04-17
212537,Cash,2833,8440,345,2024-06-23
212541,Card,8933,1741,331,2024-08-04
212542,UPI,5654,9248,138,2024-10-01
212544,Cash,16015,3011,374,2024-04-16
212553,Card,7114,4581,73,2024-06-03
212562,Card,5721,4270,475,2024-05-27
212566,UPI,6896,3413,392,2024-12-15
212569,Cash,6355,2205,304,2024-12-12
212585,Cash,9856,848,475,2024-03-31
212596,Cash,8609,4881,123,2024-08-14
212599,Card,5560,3011,30,2024-09-03
212601,Card,12068,6644,315,2024-06-08
212609,Cash,5777,4788,488,2024-04-18
212617,UPI,11013,3695,139,2024-11-16
212624,UPI,12886,880,46,2024-10-22
212626,Cash,10735,7160,484,2024-09-26
212631,Cash,5733,1095,183,2024-10-10
212638,Cash,4951,7021,161,2024-10-31
212642,UPI,5760,9357,45,2024-11-09
212643,Card,10141,9380,37,2024-10-02
212661,UPI,10173,3978,93,2024-12-09
212668,Card,3464,1345,65,2024-10-20
212669,Card,14040,899,265,2024-02-20
212678,UPI,6977,2099,459,2024-12-29
212679,Card,4878,3211,482,2024-07-05
212681,Card,11512,3062,127,2024-12-09
212683,Card,7159,5770,84,2024-02-22
212687,Card,8658,9659,467,2024-07-25
212692,Cash,8577,5541,343,2024-03-08
212693,Cash,4034,9799,330,2024-01-05
212695,Cash,14378,7039,439,2024-07-31
212700,UPI,8490,8930,465,2024-11-04
212702,UPI,8284,5187,402,2024-07-13
212704,Cash,1869,132,221,2024-06-06
212708,Cash,6448,7683,258,2024-09-27
212709,Card,11538,487,296,2024-12-08
212710,Card,4113,5583,70,2024-01-05
212711,UPI,9267,763,343,2024-10-29
212712,UPI,16943,6149,487,2024-10-26
212714,UPI,4351,8324,123,2024-04-10
212716,Card,13150,350,452,2024-07-21
212717,Cash,19333,6177,334,2024-02-19
212719,Card,4408,5281,241,2024-11-18
212720,Cash,4296,9665,236,2024-05-02
212722,Card,8664,342,189,2024-07-25
212723,Cash,6318,7422,367,2024-10-30
212732,Card,767,3249,209,2024-06-24
212733,Cash,20699,1827,480,2024-03-30
212735,UPI,1341,6563,56,2024-07-19
212738,Card,9020,7291,165,2024-01-22
212739,UPI,13948,5659,257,2024-06-20
212746,UPI,8831,7292,305,2024-07-22
212747,UPI,16288,67,172,2024-07-02
212752,Card,16669,5618,328,2024-04-22
212755,UPI,3038,8514,481,2024-03-06
212764,UPI,4105,7786,238,2024-02-10
212765,Card,5584,881,175,2024-08-31
212767,Card,6131,8975,397,2024-11-29
212769,Cash,8641,9010,202,2024-01-28
212773,Cash,6449,9058,36,2024-09-09
212774,UPI,6332,803,351,2024-01-14
212777,UPI,8080,6443,139,2024-12-07
212779,UPI,15975,7167,280,2024-07-02
212782,Card,9210,5697,120,2024-06-11
212794,Cash,14432,9834,495,2024-07-16
212796,Card,14488,7611,285,2024-07-18
212798,Cash,3319,5027,142,2024-06-26
212801,Card,8240,5624,343,2024-11-30
212805,Card,7186,8568,312,2024-08-06
212811,Cash,13765,4779,363,2024-03-17
212812,Card,12961,2726,109,2024-09-27
212813,Card,11800,5151,191,2024-03-10
212816,Cash,4557,5147,417,2024-07-07
212817,Card,10313,3523,303,2024-09-01
212818,UPI,15530,381,283,2024-12-22
212819,Card,9568,7375,57,2024-10-14
212825,Card,7063,7651,362,2024-11-21
212835,UPI,8447,5298,134,2024-04-16
212843,UPI,11391,2211,11,2024-09-12
212844,Card,12938,9337,260,2024-07-28
212851,Cash,6927,7968,7,2024-10-17
212858,UPI,4636,8612,294,2024-01-08
212859,Cash,9628,8433,378,2024-08-17
212864,Card,7244,4016,323,2024-12-31
212865,Cash,14028,7614,380,2024-09-18
212869,UPI,19478,1203,482,2024-03-21
212876,Cash,8863,8922,327,2024-03-10
212877,Card,7673,6132,207,2024-07-07
212885,UPI,7255,6662,427,2024-01-28
212886,Cash,3364,9386,287,2024-05-22
212891,Cash,25274,7409,197,2024-01-01
212904,Cash,4055,7931,124,2024-11-12
212920,Card,11142,4759,441,2024-11-12
212924,Card,8157,9276,36,2024-05-11
212926,UPI,4637,8293,327,2024-02-08
212927,UPI,7166,8414,23,2024-07-05
212934,Card,4538,4496,273,2024-05-12
212940,Cash,13846,3027,392,2024-03-03
212951,Cash,18802,9275,297,2024-06-28
212958,Card,15020,1388,171,2024-11-06
212960,Card,4158,1631,34,2024-06-18
212963,Cash,3604,2737,103,2024-07-08
212969,UPI,9320,1965,48,2024-05-29
212973,Card,10030,9066,144,2024-12-28
212976,Card,12484,3727,403,2024-04-04
212977,Cash,15002,9887,414,2024-05-27
212987,Cash,12832,5372,373,2024-01-17
212990,Cash,2379,5000,414,2024-06-13
212991,Card,12225,8909,311,2024-08-03
212992,Card,10080,5104,347,2024-03-03
212993,UPI,10703,2861,374,2024-12-10
212995,UPI,3106,6305,164,2024-05-07
212997,UPI,1332,9087,19,2024-08-07
213000,Cash,13052,4514,262,2024-06-22
213006,Cash,16784,5824,479,2024-01-14
213013,Cash,7788,6973,235,2024-04-18
213014,Cash,1596,9101,40,2024-04-04
213020,UPI,6720,2333,337,2024-08-15
213029,Card,16289,5789,375,2024-06-27
213033,Card,5622,316,100,2024-05-01
213039,Cash,14054,6038,307,2024-03-09
213040,UPI,9796,9878,457,2024-08-25
213041,Cash,5913,5566,126,2024-07-17
213046,UPI,11633,4338,328,2024-06-07
213047,UPI,6829,6270,71,2024-08-07
213051,UPI,18103,3794,291,2024-06-11
213057,UPI,8741,7650,226,2024-10-30
213059,UPI,20461,9261,453,2024-11-07
213066,Cash,5389,9378,426,2024-10-07
213068,Cash,17104,744,340,2024-02-23
213070,UPI,9803,1563,98,2024-10-28
213072,Card,10068,3893,19,2024-04-27
213075,Card,834,709,232,2024-03-09
213076,Card,11732,8543,29,2024-07-21
213077,Cash,3450,3408,8,2024-02-22
213085,UPI,10267,8193,67,2024-05-05
213088,Card,1608,6134,341,2024-06-10
213094,UPI,9257,7422,134,2024-02-12
213106,Card,7228,8515,258,2024-06-27
213117,Card,4094,1866,95,2024-12-09
213130,Cash,7241,2602,197,2024-05-14
213132,Cash,13340,9035,479,2024-02-25
213135,UPI,2928,8445,360,2024-05-21
213137,UPI,8019,1440,63,2024-04-26
213138,UPI,9405,1628,451,2024-01-04
213144,Cash,11218,2333,390,2024-06-24
213149,Cash,16614,7458,401,2024-04-01
213152,Card,7482,2205,174,2024-03-21
213163,Card,8828,9848,339,2024-12-01
213173,UPI,12566,5483,184,2024-12-03
213178,Card,8952,9505,113,2024-09-28
213181,UPI,6253,4493,384,2024-05-10
213182,UPI,8340,2925,49,2024-01-05
213184,Cash,3400,29,185,2024-06-22
213187,Card,5756,88,223,2024-11-27
213191,Card,4286,1944,278,2024-08-11
213196,Cash,5478,2771,80,2024-12-29
213203,Card,14307,6529,360,2024-07-07
213204,UPI,6647,9129,480,2024-10-11
213205,UPI,6169,6509,337,2024-10-02
213206,Cash,15393,4020,445,2024-10-12
213208,Cash,7072,5231,48,2024-01-18
213212,Card,19522,8935,168,2024-11-17
213215,Cash,10212,3323,463,2024-09-05
213216,Cash,10974,9435,395,2024-07-22
213219,Card,3744,8866,399,2024-03-13
213221,Cash,6247,7093,36,2024-05-15
213227,UPI,1880,3324,348,2024-07-26
213235,Card,4596,9828,89,2024-06-14
213237,Cash,8524,2094,95,2024-10-23
213242,Card,7502,1063,318,2024-04-30
213244,Cash,3964,5258,213,2024-03-02
213248,Cash,7678,8212,89,2024-11-21
213251,UPI,3076,3364,488,2024-05-19
213252,Cash,4310,316,421,2024-07-07
213262,UPI,12641,3892,396,2024-11-01
213263,Cash,6176,5784,84,2024-07-05
213266,Cash,8977,5426,155,2024-08-18
213267,Card,11873,6070,397,2024-05-30
213268,Cash,6990,4774,333,2024-10-25
213270,UPI,7132,1103,420,2024-03-25
213271,Cash,12169,6711,300,2024-02-07
213272,Cash,8860,8564,203,2024-09-17
213275,Cash,15762,4205,57,2024-02-12
213277,Cash,16642,5533,459,2024-07-18
213280,UPI,15768,13,461,2024-04-18
213283,Cash,4672,7320,235,2024-07-15
213284,UPI,18138,6484,58,2024-03-09
213291,Cash,6852,2169,63,2024-06-16
213293,Card,13109,4378,153,2024-09-19
213294,Card,6342,9080,166,2024-02-20
213296,Card,2921,4792,137,2024-04-07
213298,Cash,5111,9786,235,2024-04-29
213299,UPI,6704,2876,120,2024-08-11
213300,Cash,7131,556,221,2024-02-20
213302,Card,8811,3892,133,2024-07-19
213303,Card,10433,9906,194,2024-11-20
213305,Card,11303,2981,416,2024-05-27
213306,UPI,10510,8614,135,2024-11-06
213309,UPI,18195,8403,476,2024-06-22
213310,Cash,14359,3826,143,2024-10-29
213311,UPI,11844,5218,273,2024-05-24
213312,UPI,7141,6007,13,2024-01-13
213316,Cash,10311,8278,318,2024-06-30
213318,UPI,6896,9173,259,2024-07-05
213323,Cash,2430,6085,181,2024-05-08
213325,Cash,467,5110,395,2024-09-05
213327,UPI,3269,350,257,2024-11-08
213328,Card,5856,3483,177,2024-04-16
213333,Cash,17193,4816,335,2024-03-24
213334,Card,9246,4697,328,2024-08-15
213336,Card,15528,6753,22,2024-03-05
213338,Cash,8027,8968,319,2024-04-12
213342,Cash,14569,3957,301,2024-09-13
213344,Card,10194,6893,196,2024-07-09
213353,Card,16712,5804,204,2024-03-04
213358,Card,11335,5494,306,2024-02-22
213359,UPI,10866,7435,25,2024-06-08
213361,UPI,13282,6260,53,2024-03-22
213362,Card,10681,1834,45,2024-01-02
213363,UPI,9339,1835,304,2024-08-30
213365,UPI,6128,8946,13,2024-11-20
213366,Card,6812,6155,423,2024-04-22
213368,UPI,8183,5702,128,2024-02-08
213382,Card,12921,4940,45,2024-12-28
213394,Card,10079,5749,186,2024-09-08
213407,Cash,4483,2137,275,2024-08-09
213408,Card,4134,400,366,2024-07-20
213414,Cash,6008,8054,436,2024-11-27
213418,Card,10608,4010,476,2024-04-29
213421,Card,10182,3848,428,2024-01-09
213423,UPI,13897,8179,94,2024-09-04
213424,UPI,14231,8670,104,2024-06-07
213426,Cash,7684,3021,421,2024-11-09
213429,Card,3394,5821,285,2024-12-23
213430,Cash,11510,4596,343,2024-06-28
213431,Card,3861,4641,292,2024-10-19
213433,Cash,10074,7618,180,2024-07-04
213442,UPI,7632,4655,123,2024-09-30
213451,Cash,7149,6165,435,2024-02-20
213457,Cash,3913,3257,153,2024-07-11
213459,UPI,6163,7367,333,2024-12-26
213462,Cash,19803,4288,303,2024-07-02
213463,Card,2502,3369,234,2024-08-02
213471,Cash,6150,5971,205,2024-11-16
213472,UPI,1716,3468,384,2024-11-24
213478,UPI,12320,8825,365,2024-05-05
213481,UPI,4175,1556,288,2024-04-06
213486,Cash,6472,848,105,2024-10-10
213487,Card,8187,7185,331,2024-04-26
213491,Card,7950,6772,28,2024-10-21
213492,Card,3005,4381,273,2024-03-31
213496,Cash,17159,7185,347,2024-06-30
213499,Cash,11571,6169,460,2024-04-23
213513,Cash,3203,9131,494,2024-07-23
213518,UPI,18128,4963,206,2024-07-28
213524,Card,11051,7300,213,2024-08-27
213525,Card,12226,2444,273,2024-12-14
213537,Cash,7710,3070,414,2024-04-20
213539,Card,3673,2430,258,2024-01-21
213543,UPI,6560,386,54,2024-05-03
213553,UPI,11442,3911,427,2024-01-20
213555,Card,3522,6117,367,2024-05-06
213573,Card,12358,9471,417,2024-02-15
213575,Card,9387,996,296,2024-07-25
213583,Card,10219,2296,461,2024-06-18
213585,Card,20060,2908,103,2024-12-29
213587,Card,8193,732,470,2024-05-22
213588,UPI,12875,2234,265,2024-08-30
213609,UPI,10831,2697,76,2024-09-29
213612,UPI,17585,8891,15,2024-01-05
213619,Cash,5392,8984,254,2024-03-08
213621,UPI,2989,6636,194,2024-12-17
213622,Cash,13532,2719,295,2024-06-01
213631,Cash,23268,3208,412,2024-03-22
213635,Cash,10418,6377,26,2024-03-13
213638,UPI,2045,7130,264,2024-05-05
213641,Cash,8378,7079,285,2024-05-07
213642,Cash,10370,7460,250,2024-10-14
213644,Cash,8722,4541,303,2024-02-16
213646,Card,8904,1401,61,2024-10-23
213656,Cash,12949,5400,8,2024-04-19
213657,Card,19398,4474,453,2024-05-29
213664,Cash,9850,183,335,2024-05-11
213666,Cash,10257,3641,123,2024-12-15
213667,Cash,7363,47,168,2024-02-07
213668,UPI,13237,6413,137,2024-04-13
213673,Cash,7054,3765,425,2024-12-02
213685,Card,4759,6098,312,2024-10-20
213687,UPI,9267,5872,379,2024-04-15
213692,Cash,15746,7417,410,2024-08-01
213693,UPI,3612,8185,220,2024-10-20
213696,Cash,12103,6264,438,2024-11-07
213703,UPI,10291,844,246,2024-11-11
213705,Card,1327,5100,329,2024-09-11
213708,Cash,6712,400,481,2024-10-21
213709,Card,13435,4313,197,2024-10-10
213710,Card,7678,1847,40,2024-07-11
213712,Card,12712,4180,432,2024-01-09
213718,UPI,10007,1534,98,2024-05-09
213723,UPI,8796,4765,193,2024-09-16
213724,UPI,2833,8730,62,2024-05-21
213725,UPI,7957,3358,91,2024-03-03
213729,Cash,2523,2840,456,2024-09-03
213735,Card,12544,398,391,2024-12-26
213736,Cash,2032,4461,191,2024-02-07
213742,Card,12002,3577,246,2024-10-14
213747,UPI,10501,8949,54,2024-04-15
213753,UPI,12358,5672,249,2024-02-28
213755,UPI,8349,3742,461,2024-08-03
213756,Card,3087,7154,36,2024-10-05
213761,UPI,7746,7885,208,2024-09-09
213762,UPI,9518,9602,469,2024-10-19
213764,UPI,20007,3823,58,2024-10-29
213786,UPI,3276,7692,12,2024-10-18
213792,UPI,6174,3037,95,2024-11-28
213796,UPI,2397,4867,62,2024-12-26
213798,Card,8831,5581,334,2024-07-26
213801,Card,14953,9538,271,2024-09-16
213802,UPI,12330,5893,14,2024-12-17
213809,UPI,5930,6424,123,2024-05-05
213810,Cash,4158,4730,93,2024-08-07
213819,Card,10858,7748,212,2024-07-20
213821,UPI,14561,7639,207,2024-11-11
213823,Card,11717,2737,80,2024-08-26
213828,Cash,11820,5868,420,2024-03-03
213831,UPI,10356,207,424,2024-12-28
213835,Cash,8382,7526,131,2024-05-18
213846,Card,15484,639,38,2024-03-22
213848,Card,6430,791,148,2024-11-24
213852,Cash,16467,7788,407,2024-07-07
213854,UPI,3375,9637,391,2024-10-23
213859,UPI,11021,8409,114,2024-12-05
213864,UPI,9972,9825,474,2024-09-26
213870,Cash,4450,8029,183,2024-06-02
213873,Card,10732,9673,252,2024-04-19
213877,Card,8922,2922,448,2024-10-09
213878,Cash,9547,9124,396,2024-05-21
213879,UPI,13451,8331,133,2024-12-23
213881,Card,15717,4926,448,2024-11-09
213890,UPI,10149,8568,79,2024-03-25
213891,Card,15382,764,102,2024-08-03
213894,UPI,12796,1271,333,2024-12-15
213901,Card,10890,6164,329,2024-05-08
213902,Card,9902,6249,213,2024-06-14
213905,Card,8019,1183,372,2024-09-17
213907,UPI,10968,5162,415,2024-10-21
213910,Cash,4016,3050,376,2024-06-09
213911,Cash,2552,9903,363,2024-01-18
213918,UPI,14649,5389,7,2024-08-26
213922,Cash,2158,3529,85,2024-07-18
213931,Card,6869,7632,46,2024-01-26
213938,Card,7520,6626,219,2024-09-29
213941,Cash,6686,2097,469,2024-01-08
213942,Card,6906,5134,139,2024-01-14
213944,UPI,1653,4216,148,2024-01-24
213951,Cash,3588,8467,54,2024-01-10
213952,Cash,11234,4811,141,2024-04-21
213955,Cash,5750,5616,286,2024-11-30
213960,Card,12418,830,412,2024-09-13
213969,UPI,2492,6798,289,2024-02-29
213972,Cash,11325,4801,421,2024-01-11
213973,Card,9422,7089,164,2024-08-29
213974,Card,4288,4891,80,2024-03-19
213975,Card,13226,6211,127,2024-06-10
213976,UPI,9980,6079,369,2024-10-16
213981,UPI,9311,3317,41,2024-10-02
213987,Cash,8350,2586,3,2024-05-13
213990,Cash,4659,3820,228,2024-01-04
213998,Cash,13454,207,21,2024-07-15
214002,Card,6435,581,397,2024-04-07
214003,UPI,9834,5303,228,2024-09-15
214004,Card,7168,5500,140,2024-11-11
214007,UPI,11567,4918,117,2024-04-07
214009,UPI,13063,5120,139,2024-09-01
214011,UPI,11084,8808,203,2024-09-11
214016,Card,5681,3050,467,2024-11-10
214017,Card,4454,2881,167,2024-05-31
214019,Cash,1689,2766,60,2024-06-08
214024,Card,10163,7520,147,2024-06-12
214025,Cash,9523,8134,472,2024-08-21
214026,Cash,4549,2636,464,2024-02-09
214028,Card,6183,4315,384,2024-09-13
214034,UPI,11505,7199,168,2024-08-26
214035,Cash,6628,3825,390,2024-03-23
214041,Card,5059,6094,223,2024-08-25
214042,Card,9275,8937,180,2024-08-08
214047,Card,6585,7596,424,2024-01-03
214057,Card,2458,6650,335,2024-09-08
214058,Card,15025,1537,256,2024-02-26
214062,Cash,14331,9954,159,2024-10-17
214068,Cash,11669,3319,265,2024-01-17
214071,Card,1188,7171,65,2024-12-04
214075,UPI,10503,4988,441,2024-02-19
214079,Card,11312,5508,93,2024-04-19
214085,Cash,2040,9347,451,2024-03-16
214087,Cash,7987,5368,362,2024-03-06
214088,Cash,6932,692,479,2024-10-21
214094,Cash,14244,3114,449,2024-02-07
214095,UPI,16783,9566,163,2024-01-13
214096,UPI,5760,3829,53,2024-02-07
214103,Card,10804,4674,467,2024-11-03
214107,Card,5149,2509,117,2024-02-13
214110,Cash,11181,7790,486,2024-05-16
214113,Cash,5656,1537,221,2024-02-04
214115,UPI,7584,7109,31,2024-07-30
214119,Cash,18496,6135,439,2024-09-25
214121,Card,11109,2573,243,2024-04-02
214124,UPI,5943,9895,54,2024-10-13
214127,Card,18101,5350,46,2024-05-13
214130,Card,12105,2250,191,2024-03-10
214134,Card,9117,4040,337,2024-06-09
214135,UPI,12462,2804,178,2024-01-12
214137,Card,15148,7713,367,2024-09-25
214140,Cash,6230,44,239,2024-10-23
214144,UPI,12838,9480,390,2024-04-01
214149,Card,2196,4984,428,2024-08-06
214153,Cash,14072,7813,473,2024-05-26
214155,Cash,6542,4968,111,2024-01-12
214163,Card,6612,7402,277,2024-01-12
214170,Cash,3695,4624,46,2024-04-11
214176,UPI,7671,4345,119,2024-09-05
214182,UPI,6674,2194,203,2024-12-26
214187,Card,4811,3969,175,2024-12-10
214189,Cash,4029,5430,100,2024-03-19
214190,UPI,6448,1767,489,2024-12-05
214194,Cash,10520,8770,338,2024-01-24
214197,UPI,7509,9206,71,2024-06-12
214200,Card,11376,6994,46,2024-11-17
214203,UPI,9942,1021,20,2024-09-13
214204,Card,9447,2401,367,2024-07-31
214207,Card,6380,4369,246,2024-11-27
214209,Cash,20318,4587,190,2024-03-11
214211,UPI,4250,216,437,2024-05-02
214219,Card,9639,3163,317,2024-01-15
214220,UPI,12581,6472,361,2024-06-27
214223,Card,6429,8657,389,2024-09-28
214224,Cash,11220,5180,279,2024-10-07
214229,UPI,14548,2020,404,2024-03-25
214234,Card,10025,9647,179,2024-12-18
214241,Cash,5752,8739,307,2024-02-25
214243,Card,2745,767,95,2024-08-01
214245,Card,5971,2769,228,2024-12-21
214246,Cash,8574,5832,447,2024-09-17
214248,UPI,9444,6640,154,2024-10-19
214249,UPI,18126,3147,294,2024-02-02
214252,UPI,7295,5827,23,2024-08-04
214253,Cash,17367,6119,429,2024-07-08
214258,Cash,7280,5340,392,2024-03-21
214263,Card,6857,57,204,2024-06-01
214272,Cash,3708,1708,223,2024-07-03
214275,UPI,12390,8443,63,2024-10-18
214282,Cash,21207,6121,415,2024-09-06
214284,Cash,12492,5773,9,2024-05-22
214292,UPI,16753,7985,439,2024-02-29
214293,Card,5083,5894,83,2024-10-15
214296,Card,4552,9200,378,2024-02-09
214297,Card,4199,2471,103,2024-03-21
214303,Cash,9773,8832,109,2024-02-14
214305,UPI,6334,5206,177,2024-10-04
214307,Cash,15707,7856,104,2024-08-26
214312,Cash,11617,3395,465,2024-01-09
214316,UPI,4044,3729,161,2024-09-16
214329,Cash,4031,9887,34,2024-10-08
214330,Cash,3898,5285,102,2024-08-21
214334,Cash,4851,6889,346,2024-09-15
214338,Card,7271,4220,387,2024-03-26
214339,Cash,12287,6661,338,2024-10-19
214341,Cash,6622,4714,248,2024-12-27
214353,Card,1369,650,392,2024-11-23
214355,Cash,12949,6417,94,2024-09-06
214367,Card,5360,8033,161,2024-08-10
214371,Card,7024,3954,429,2024-03-23
214372,Card,17319,6899,447,2024-07-27
214376,UPI,6932,4398,327,2024-09-17
214384,UPI,4971,324,441,2024-06-10
214386,UPI,12793,5176,157,2024-09-11
214392,Card,8946,3447,153,2024-11-20
214394,UPI,10556,2788,159,2024-11-28
214397,UPI,3252,4068,170,2024-03-23
214399,UPI,10743,2660,374,2024-11-04
214404,Card,7134,2744,311,2024-10-27
214405,Cash,4594,9155,230,2024-05-24
214412,Cash,14518,751,441,2024-06-26
214421,Cash,5156,8893,486,2024-03-09
214422,Cash,9119,9779,37,2024-11-20
214423,Cash,15124,3422,288,2024-07-10
214424,Cash,7167,3802,324,2024-10-30
214430,Card,10154,5388,146,2024-08-20
214431,Cash,8259,3831,393,2024-08-29
214432,Card,19216,568,58,2024-05-27
214435,Cash,2052,9460,376,2024-04-20
214439,UPI,2032,6607,292,2024-08-10
214446,Cash,12954,9394,198,2024-05-30
214451,Card,12327,9550,348,2024-06-03
214459,UPI,7729,2811,332,2024-04-12
214464,Cash,3896,8938,147,2024-06-16
214469,Card,6535,6937,445,2024-10-28
214477,Cash,13965,9250,32,2024-01-16
214480,Card,3178,5859,143,2024-02-15
214482,Cash,11682,3722,17,2024-08-12
214485,Card,7443,5529,301,2024-10-02
214487,Card,9885,256,318,2024-10-25
214488,UPI,8987,3375,255,2024-08-12
214497,UPI,4806,9185,282,2024-11-16
214502,UPI,1917,2554,133,2024-07-26
214506,UPI,9950,5859,473,2024-05-23
214507,Cash,9133,4075,137,2024-11-24
214510,UPI,8729,1834,254,2024-05-08
214528,UPI,16056,2815,69,2024-08-05
214536,Card,5018,6934,169,2024-11-06
214538,Cash,8959,7848,282,2024-12-26
214543,Cash,17740,8503,350,2024-05-19
214544,Card,6388,9936,378,2024-10-29
214545,Card,10498,3536,372,2024-10-03
214550,UPI,11072,9694,228,2024-06-01
214551,Cash,11204,7365,377,2024-02-06
214554,Card,8778,9196,434,2024-09-25
214563,Cash,4296,1119,350,2024-04-30
214567,UPI,16106,6061,143,2024-05-22
214568,Cash,6679,2798,263,2024-05-08
214570,Cash,13126,5645,168,2024-03-20
