item_id,restaurant_id,item_name,category,price
7890,24,Tacos,Mexican,375
6455,156,Chicken Nuggets,Fast Food,623
6130,131,Jambalaya,American,932
2817,218,Smoothie Bowl,Healthy,897
5236,436,Kung Pao Chicken,Chinese,700
5967,420,Papaya Salad,Thai,1469
3589,331,Crispy Calamari,Appetiser,360
7242,298,Spinach Artichoke Dip,Appetiser,880
403,28,Spring Rolls,Chinese,386
2190,386,Ackee and Saltfish,Caribbean,1177
301,87,Lobster Bisque,Seafood,668
8941,268,Fried Rice,Chinese,808
9780,54,Mozzarella Sticks,Appetiser,967
6442,324,Mole Poblano,Mexican,434
9910,477,Cacciucco,Italian,1364
9154,54,Mac and Cheese,American,1374
8283,85,Fattoush,Middle Eastern,748
5776,112,Jerk Chicken,Caribbean,249
8689,328,Mango Sticky Rice,Desserts,1359
8476,415,Paneer Butter Masala,Main Course,1249
4249,370,Kimchi,Korean,1453
9803,308,Dim Sum,Chinese,440
8973,388,Shabu Shabu,Japanese,870
4710,51,Ramen,Japanese,1427
7182,279,Polenta,Italian,450
4998,275,Ackee and Saltfish,Caribbean,509
2884,17,Grilled Prawns,Seafood,965
3060,173,Bossam,Korean,740
8832,39,Coffee,Beverage,1043
4724,44,Donuts,Fast Food,1437
7478,386,Soufflé,French,1466
472,196,Polenta,Italian,1320
6941,126,Moussaka,Mediterranean,531
4038,183,Mansaf,Middle Eastern,1337
6731,165,Kofta,Middle Eastern,942
1879,235,Stuffed Bell Peppers,Vegan,1460
4022,102,Grilled Salmon,Seafood,1315
1356,195,Gnocchi,Italian,321
5836,39,Jalapeño Poppers,Appetiser,1128
7760,417,Shakshuka,Mediterranean,330
8425,258,Bibimbap,Korean,209
1069,93,Char Siu,Chinese,879
7369,368,Coq au Vin,French,1340
4803,299,Dolma,Mediterranean,1248
647,189,Ramen,Japanese,743
136,362,Spanakopita,Mediterranean,1126
6756,22,Char Siu,Chinese,888
5793,274,Quinoa Salad,Healthy,1495
9929,189,Cupcakes,Desserts,172
8934,29,Palak Paneer,Indian,1089
7335,24,Tempura,Japanese,152
4003,396,Palak Paneer,Indian,1267
8289,148,Eclairs,Desserts,882
4447,203,Sangria,Beverage,1114
7592,292,Bulgogi,Korean,1032
6651,413,Caprese Salad,Italian,259
83,223,Grilled Salmon,Seafood,289
887,277,Apple Pie,Desserts,477
2802,86,Roasted Cauliflower Steaks,Vegan,218
7774,57,Yakitori,Japanese,674
5240,328,Elote,Mexican,251
6929,136,Butter Chicken,Indian,981
4903,473,Spinach Artichoke Dip,Appetiser,773
5695,328,Spanakopita,Mediterranean,1221
7353,446,Pancakes,American,714
7877,161,Curry Goat,Caribbean,175
6868,107,Dim Sum,Chinese,1148
4969,334,Shrimp Scampi,Seafood,664
3713,214,Dosa,Indian,1113
907,420,Pizza,Fast Food,1429
4421,22,Onigiri,Japanese,1149
9800,103,Quesadillas,Mexican,905
522,237,Char Siu,Chinese,1295
9121,69,Chicken Wings,Appetiser,969
7401,277,Dolma,Mediterranean,667
5697,137,Larb,Thai,632
8653,11,Baguette,French,1489
4368,482,Fried Chicken,Fast Food,414
9684,114,Papaya Salad,Thai,1417
6741,314,Fish & Chips,Main Course,1056
6644,324,Roast Lamb,Main Course,626
5825,5,Chawanmushi,Japanese,923
2740,30,Tom Yum Soup,Thai,152
5935,439,Hummus,Mediterranean,544
4695,394,Onigiri,Japanese,204
7321,105,Baklava,Desserts,561
6499,145,Baba Ganoush,Mediterranean,337
2949,394,Avocado Toast,Healthy,464
6907,222,Shrimp Cocktail,Appetiser,752
1477,48,Pancakes,American,692
2868,250,Peking Duck,Chinese,459
6350,261,Coq au Vin,French,1203
8092,314,Pizza,Fast Food,814
4966,374,Hyderabadi Biryani,Indian,171
7904,330,Lentil Soup,Healthy,1391
1880,451,Coconut Shrimp,Caribbean,940
674,131,Baklava,Desserts,514
6884,438,Vegan Burger,Vegan,523
8230,244,Tiramisu,Desserts,553
2620,136,Soba Noodles,Japanese,1347
3766,233,Shrimp Scampi,Seafood,1142
1587,83,Polenta,Italian,873
8429,432,Chow Mein,Chinese,1201
6918,283,Tom Yum Soup,Thai,681
9615,474,Mac and Cheese,American,805
6106,467,Spring Rolls,Chinese,527
1654,93,Fried Chicken,Fast Food,867
3805,169,Dumplings,Chinese,905
7849,350,Bruschetta,Appetiser,1331
1633,104,Tom Yum Soup,Thai,1318
1257,86,Spinach Artichoke Dip,Appetiser,554
8700,288,Sopes,Mexican,405
6223,19,Jackfruit Tacos,Vegan,816
4651,412,Kabsa,Middle Eastern,868
3106,108,Cheesecake,Desserts,258
1576,247,Baklava,Desserts,671
3960,36,Rajma Chawal,Indian,1284
2357,104,Bibimbap,Korean,1166
9804,306,Fried Rice,Chinese,226
2212,479,Quiche Lorraine,French,752
6747,89,Gyros,Mediterranean,698
7170,429,Crab Cakes,Seafood,432
4839,311,Meatloaf,American,794
5725,247,Tteokbokki,Korean,255
8408,267,Cochinita Pibil,Mexican,1323
5751,12,Margherita Pizza,Italian,218
8764,50,Kimchi Jjigae,Korean,332
5493,318,Labneh,Middle Eastern,1060
8175,254,Menudo,Mexican,935
6432,366,Tabbouleh,Mediterranean,366
249,174,Clam Chowder,American,1460
5738,345,Burritos,Mexican,1228
9214,17,Macarons,French,502
2981,16,Fattoush,Middle Eastern,1354
5291,388,Smoothie Bowl,Healthy,535
9854,165,Pudding,Desserts,181
2392,424,Roti,Caribbean,487
2652,458,Sangria,Beverage,623
3497,473,Mushroom Risotto,Vegan,455
5823,290,Oysters,Seafood,749
9135,350,Carrot Cake,Desserts,411
8455,381,Dolma,Mediterranean,1289
1765,138,Tofu Stir-fry,Vegan,932
2285,358,Dumplings,Chinese,1116
122,172,Miso Soup,Japanese,1438
3120,96,Stuffed Bell Peppers,Vegan,461
4616,334,Tofu Stir-fry,Vegan,1214
6800,370,Pancakes,American,623
4758,171,Sliders,Fast Food,1001
8990,388,Larb,Thai,224
7003,53,Zoodle Pasta,Healthy,1484
9922,203,Buffalo Wings,American,190
2433,388,Bulgogi,Korean,1154
3918,97,Idli,Indian,635
7874,179,Shawarma,Middle Eastern,399
4637,226,Ravioli,Italian,582
9258,295,Burgers,Fast Food,303
1501,272,Nachos,Mexican,1315
4289,306,French Onion Soup,French,765
9409,117,Chicken Wings,Appetiser,936
8010,6,Mojito,Beverage,1460
547,359,Fried Rice,Chinese,341
796,274,Mozzarella Sticks,Appetiser,699
6970,387,Crab Cakes,Seafood,1424
7043,236,Dal Makhani,Indian,935
8848,97,Gyros,Mediterranean,1106
2236,198,Ceviche,Seafood,1324
710,357,Spring Rolls,Chinese,1254
336,469,Panang Curry,Thai,891
1826,168,Ackee and Saltfish,Caribbean,453
4132,289,Stuffed Bell Peppers,Vegan,418
1218,195,Pozole,Mexican,825
3288,395,Macarons,French,953
6080,354,Lasagna,Main Course,301
4324,476,Mansaf,Middle Eastern,246
7848,426,Chicken Nuggets,Fast Food,368
4040,240,Fried Chicken,Fast Food,901
1024,415,Sundubu Jjigae,Korean,1266
5369,301,Fish Sandwich,Fast Food,862
1537,37,Japchae,Korean,183
503,349,Sweet and Sour Pork,Chinese,1498
399,372,Tempura,Japanese,650
426,459,Larb,Thai,1077
7780,143,BBQ Ribs,American,189
4064,165,Nachos,Appetiser,983
822,317,Wonton Soup,Chinese,1344
7726,462,Cochinita Pibil,Mexican,595
7744,95,Samosa,Indian,266
1385,216,Vegan Burger,Vegan,788
1811,46,Aloo Paratha,Indian,329
2666,52,Roasted Cauliflower Steaks,Vegan,1137
8644,239,Satay Skewers,Thai,615
4348,183,Crème Brûlée,French,1286
4369,147,Eclairs,Desserts,823
1367,201,Latte,Beverage,466
7770,77,Meatloaf,Main Course,1143
3455,424,Ceviche,Seafood,343
3942,225,Gyros,Mediterranean,1436
9226,449,Coca-Cola,Beverage,1326
963,283,Soufflé,French,222
9210,374,Buffalo Wings,American,815
7073,132,Zoodle Pasta,Healthy,925
577,17,Coffee,Beverage,200
9790,304,Bolognese,Italian,806
2241,113,Teriyaki Chicken,Japanese,1280
2439,152,Shakshuka,Mediterranean,814
1815,9,Tteokbokki,Korean,535
8895,278,Grilled Prawns,Seafood,439
5278,238,Kofta,Middle Eastern,341
3775,359,Lobster Roll,American,217
5996,98,Iced Tea,Beverage,431
4683,380,Labneh,Middle Eastern,1456
3568,27,Nachos,Appetiser,343
1463,294,Ribs,Main Course,485
2528,24,Panna Cotta,Italian,733
9527,53,Callaloo,Caribbean,638
6982,274,Ackee and Saltfish,Caribbean,339
823,174,Aloo Paratha,Indian,751
7892,223,Oysters,Seafood,883
7502,61,Vegan Burger,Vegan,1419
5942,188,Dumplings,Chinese,1127
1751,192,Stuffed Bell Peppers,Main Course,1407
8759,489,Kale Salad,Healthy,189
4389,336,Greek Salad,Mediterranean,929
1082,473,Hummus with Pita,Appetiser,541
2270,8,Panna Cotta,Italian,561
9339,442,Oysters,Seafood,1206
7514,324,Croissant,French,1124
6474,388,Masala Dosa,Indian,942
7873,210,Fries,Fast Food,1198
5078,324,Shakshuka,Mediterranean,931
7914,218,Panna Cotta,Desserts,642
6575,3,Macarons,Desserts,598
2029,122,Samosa,Indian,1148
2049,407,Sushi,Japanese,207
325,294,Jambalaya,American,236
4978,246,Iced Tea,Beverage,279
7083,126,Gulab Jamun,Desserts,630
687,327,Donuts,Desserts,304
5041,194,Quiche Lorraine,French,1127
6348,24,Lentil Soup,Healthy,515
9962,235,Buffalo Wings,American,333
575,214,Tom Yum Soup,Thai,478
8956,61,Kunafa,Middle Eastern,464
4741,212,Cochinita Pibil,Mexican,1438
458,20,Dosa,Indian,1132
245,419,Zoodle Pasta,Healthy,297
8772,455,Chicken Nuggets,Fast Food,929
1288,232,Mansaf,Middle Eastern,1431
7426,181,Oysters,Seafood,594
476,348,Bibimbap,Korean,905
1786,352,Curry Goat,Caribbean,153
1866,169,Dim Sum,Chinese,1417
1757,29,Pad Thai,Thai,854
7817,481,Pani Puri,Indian,1166
5788,293,Crispy Calamari,Appetiser,977
8735,355,Smoothie Bowl,Healthy,1023
389,19,Iced Tea,Beverage,1280
7480,276,Udon,Japanese,903
8714,82,French Onion Soup,French,198
9588,263,Churros,Mexican,854
2128,223,Samosa,Appetiser,313
1649,107,Bulgogi,Korean,972
8080,446,Spanakopita,Mediterranean,407
4124,319,BBQ Chicken,Main Course,535
8188,382,Brownie,Desserts,976
1456,342,Ravioli,Italian,163
1079,134,Lobster Roll,American,256
3124,5,Vegan Ice Cream,Vegan,906
957,460,Korean BBQ,Korean,422
271,385,Buffalo Wings,American,292
6041,215,Corn Dogs,Fast Food,409
4643,279,Spring Rolls,Appetiser,1234
4686,353,Polenta,Italian,906
8933,302,Spring Rolls,Chinese,1175
8925,454,Milkshake,Beverage,1139
6428,438,Gimbap,Korean,938
3229,246,Brown Rice Bowl,Healthy,746
9389,385,Jambalaya,American,675
8431,242,Risotto,Italian,772
3749,387,Quiche Lorraine,French,456
1425,445,Shrimp Cocktail,Appetiser,1309
7718,453,Udon,Japanese,949
4842,496,Cornbread,American,684
2995,113,Apple Pie,American,794
7567,82,Deviled Eggs,Appetiser,948
7784,280,Kale Salad,Healthy,616
450,276,Caprese Salad,Italian,1060
3966,393,Stuffed Bell Peppers,Vegan,306
7394,255,Lemonade,Beverage,624
5455,481,Massaman Curry,Thai,471
2792,471,Stuffed Mushrooms,Appetiser,974
6947,241,Fattoush,Middle Eastern,1237
1226,498,Onion Rings,Appetiser,298
9138,322,Ackee and Saltfish,Caribbean,392
801,162,Kabsa,Middle Eastern,1446
6628,13,Grilled Cheese,Fast Food,1422
8705,175,Baklava,Mediterranean,1012
4977,186,Minestrone Soup,Italian,1457
2804,394,Meatloaf,Main Course,841
4524,25,Manchurian,Chinese,1285
9747,412,Quiche Lorraine,French,1488
5746,139,Hot Chocolate,Beverage,438
2198,498,Miso Soup,Japanese,1140
3861,291,Chawanmushi,Japanese,1032
9881,54,Spanakopita,Mediterranean,908
7215,442,Dim Sum,Chinese,786
5993,206,Deviled Eggs,Appetiser,927
1498,312,Satay Skewers,Thai,497
8688,98,Biryani,Indian,1192
1181,491,Burgers,Fast Food,1062
4044,176,Paneer Butter Masala,Main Course,1078
5484,392,Tamales,Mexican,1208
4692,124,Papaya Salad,Thai,691
4194,416,Gulab Jamun,Desserts,953
7325,198,Shawarma,Fast Food,1429
8835,91,Baingan Bharta,Indian,1183
9020,67,Fries,Fast Food,746
6407,480,Coconut Shrimp,Caribbean,199
6509,271,Pina Colada,Beverage,461
9635,67,Papaya Salad,Thai,451
3614,76,Stuffed Bell Peppers,Vegan,510
6208,8,Boeuf Bourguignon,French,735
9639,258,Dolma,Mediterranean,1354
6490,298,Quinoa Salad,Healthy,517
8056,351,Shrimp Scampi,Seafood,1089
1469,225,Roasted Cauliflower Steaks,Vegan,184
3453,139,Crème Brûlée,French,726
6540,247,Garlic Bread,Appetiser,1212
4538,174,Masala Dosa,Indian,995
7831,203,Tacos,Main Course,1448
3428,219,Boeuf Bourguignon,French,1172
8715,241,Baba Ganoush,Middle Eastern,1484
5307,262,Mojito,Beverage,820
2574,242,Burgers,Fast Food,707
4346,311,Pancakes,American,1047
5992,93,Mango Sticky Rice,Desserts,1390
9844,272,Corn Dogs,Fast Food,1271
6659,378,Jerk Chicken,Caribbean,1036
6591,227,Vegan Ice Cream,Vegan,455
7982,86,Tiramisu,Italian,593
3764,244,Pizza,Fast Food,207
6098,304,Fried Rice,Chinese,1054
5895,441,Kabsa,Middle Eastern,270
1780,464,Avocado Toast,Healthy,1019
3941,300,Kimchi Jjigae,Korean,713
8117,5,Tamales,Mexican,1059
4886,421,Chili Cheese Fries,Fast Food,816
62,139,Chicken Wings,Appetiser,210
9,369,Callaloo,Caribbean,296
6737,452,Shawarma,Fast Food,775
5246,371,Lentil Soup,Healthy,962
8797,424,Kibbeh,Mediterranean,279
1175,86,BBQ Chicken,Main Course,971
6711,83,Coconut Water,Beverage,1233
5995,418,Cacciucco,Italian,774
1228,68,Mussels in Garlic Butter,Seafood,1384
5519,451,Bolognese,Italian,1266
3698,410,Tiramisu,Italian,1308
6345,277,Bibimbap,Korean,229
5789,351,Rogan Josh,Indian,238
7994,467,Dolma,Mediterranean,442
2878,70,Avocado Toast,Healthy,968
9007,338,Bossam,Korean,1095
3322,331,Crème Brûlée,French,193
5066,346,Korean BBQ,Korean,1010
6699,263,Rogan Josh,Indian,725
8395,139,Spring Rolls,Appetiser,1214
1388,214,Falafel,Middle Eastern,604
641,348,Baguette,French,1090
6399,411,Shabu Shabu,Japanese,1227
762,131,Crab Cakes,Seafood,1097
8053,76,Kofta,Middle Eastern,1376
4384,464,Baba Ganoush,Middle Eastern,1325
5337,152,Ceviche,Seafood,671
6487,241,Espresso,Beverage,1015
964,76,Thai Fried Rice,Thai,1005
8629,139,Shawarma,Middle Eastern,1481
5760,492,Sushi,Japanese,197
9849,458,Kabsa,Middle Eastern,1328
2111,122,Smoothie,Beverage,1270
4635,117,Bruschetta,Italian,1072
8304,161,Tacos,Main Course,364
8232,90,Shabu Shabu,Japanese,988
8577,422,Pudding,Desserts,427
6518,207,Cornbread,American,1257
4157,86,Sliders,Fast Food,1161
2135,35,Dim Sum,Chinese,307
6523,223,Crème Brûlée,Desserts,560
4001,158,Hummus,Middle Eastern,755
5269,53,Shrimp Scampi,Seafood,221
7151,244,Coconut Shrimp,Caribbean,362
3706,326,Roti,Caribbean,1224
7941,126,Sundubu Jjigae,Korean,804
6036,127,Vegan Burger,Vegan,1420
9400,351,Thai Fried Rice,Thai,759
3938,258,Pavlova,Desserts,1008
9308,494,Kabsa,Middle Eastern,799
3416,120,Tteokbokki,Korean,1013
4965,350,Green Curry,Thai,1046
9826,401,Caprese Salad,Italian,824
7397,4,Baguette,French,510
4873,431,Tonkatsu,Japanese,651
9241,317,Tarte Tatin,French,167
4121,315,Apple Pie,American,160
1086,250,Masala Dosa,Indian,441
9281,113,Pizza,Fast Food,1232
181,30,Tuna Tartare,Seafood,181
304,461,Ratatouille,French,1066
4068,439,Caprese Salad,Italian,563
7931,245,Coconut Water,Beverage,771
959,253,Gyros,Mediterranean,875
9744,444,Crème Brûlée,French,1034
2764,255,Chow Mein,Chinese,1285
8792,220,Shrimp Scampi,Seafood,717
5955,36,Pad Thai,Thai,1044
7333,357,Cheesecake,Desserts,888
2610,205,Ceviche,Seafood,1364
6369,384,Crème Brûlée,French,1093
5983,417,Donuts,Fast Food,1351
9825,383,Shabu Shabu,Japanese,502
5533,305,Jackfruit Tacos,Vegan,1480
3233,383,Eclairs,Desserts,639
6379,397,Spanakopita,Mediterranean,1406
3121,213,Fruit Punch,Beverage,639
1409,320,Dolma,Mediterranean,503
4061,98,Tacos,Mexican,872
659,206,Bulgogi,Korean,586
2031,273,Samgyeopsal,Korean,267
9148,130,Cornbread,American,445
9586,322,Clam Chowder,Seafood,909
5148,288,Mapo Tofu,Chinese,791
2300,491,Pina Colada,Beverage,1140
6599,30,Gyros,Mediterranean,606
7358,189,Baklava,Desserts,184
6017,338,Nachos,Mexican,285
2288,411,Meatloaf,American,1362
7176,334,Ackee and Saltfish,Caribbean,948
3306,379,Fried Plantains,Caribbean,264
6117,89,Dolma,Mediterranean,857
4763,118,Rice and Peas,Caribbean,351
849,90,Mac and Cheese,American,476
4545,438,Avocado Toast,Healthy,950
5321,171,Okonomiyaki,Japanese,193
9915,95,Kabsa,Middle Eastern,663
3138,300,Pita Bread,Mediterranean,888
8317,363,Kabsa,Middle Eastern,1331
7786,151,Gimbap,Korean,1044
1783,455,Chili Cheese Fries,Fast Food,928
7575,293,Crème Brûlée,Desserts,1319
876,317,Sushi,Japanese,820
6023,305,Dal Makhani,Indian,817
594,433,Hummus with Pita,Appetiser,416
8526,338,Biryani,Indian,428
1316,63,Croissant,French,1075
5762,478,Callaloo,Caribbean,223
9272,142,Kibbeh,Mediterranean,1193
4591,122,Chickpea Salad,Vegan,591
238,377,Rice and Peas,Caribbean,1484
6555,137,Chickpea Salad,Vegan,719
2152,135,Duck Confit,French,837
7418,287,Onion Rings,Appetiser,1013
1291,417,Moussaka,Mediterranean,354
5102,50,Cornbread,American,501
2330,422,Kale Salad,Healthy,387
6564,360,Butter Chicken,Indian,1203
6998,360,Crispy Calamari,Appetiser,386
3347,305,Fattoush,Middle Eastern,319
8660,329,Mapo Tofu,Chinese,1417
7115,343,Yakitori,Japanese,598
356,477,Bibimbap,Korean,187
1833,396,Chia Pudding,Healthy,321
2604,260,Zoodle Pasta,Healthy,1401
7787,131,Crème Brûlée,French,1039
4021,216,Soba Noodles,Japanese,1493
6516,282,Thai Fried Rice,Thai,1131
405,130,Coffee,Beverage,999
2965,416,Osso Buco,Italian,1159
1613,353,Milkshake,Beverage,433
6460,430,Pad See Ew,Thai,329
33,75,Udon,Japanese,1111
3276,290,Garlic Bread,Appetiser,887
8233,492,Kabsa,Middle Eastern,956
3422,204,Mozzarella Sticks,Appetiser,1257
9656,82,Grilled Salmon,Healthy,1302
1284,316,Masala Dosa,Indian,1102
9758,124,Stuffed Peppers,Healthy,715
5590,480,Tacos,Fast Food,1494
4257,20,Massaman Curry,Thai,1464
9311,492,Jerk Chicken,Caribbean,1268
8992,461,Sliders,Fast Food,320
7581,324,Soufflé,French,1426
8421,233,Baozi,Chinese,1058
3616,281,Meatloaf,American,278
2337,288,Ice Cream,Desserts,360
7317,296,Coconut Water,Beverage,1097
9783,376,Tiramisu,Desserts,419
932,455,Japchae,Korean,863
1773,239,Quinoa Salad,Healthy,1126
3595,206,Roasted Cauliflower Steaks,Vegan,935
9956,129,Satay Skewers,Thai,1026
4571,258,Teriyaki Chicken,Japanese,578
4182,272,Clam Chowder,American,480
1008,60,Greek Salad,Mediterranean,1405
1720,191,Mole Poblano,Mexican,256
3463,117,Arancini,Italian,602
4836,218,Orange Juice,Beverage,1149
1637,314,Chocolate Mousse,Desserts,593
9553,277,Papaya Salad,Thai,570
7546,493,Apple Pie,American,1296
240,198,Sweet and Sour Pork,Chinese,242
7612,421,Pancakes,American,389
8107,298,Pasta Carbonara,Italian,1095
7970,293,Dim Sum,Chinese,654
3474,99,Tuna Tartare,Seafood,1462
9429,314,Falafel,Middle Eastern,885
236,457,Bibimbap,Korean,920
5977,16,Garlic Bread,Appetiser,853
2682,409,Risotto,Italian,598
2502,296,Coconut Shrimp,Caribbean,656
5445,488,Thai Fried Rice,Thai,1234
5259,451,Margherita Pizza,Italian,775
1818,220,Sweet and Sour Pork,Chinese,1172
4113,11,Masala Dosa,Indian,607
4898,203,Kadai Paneer,Indian,1358
1713,427,Chocolate Mousse,Desserts,937
8249,235,Samgyeopsal,Korean,278
6906,459,Baklava,Desserts,890
3354,389,Vegan Burger,Vegan,493
1619,222,Tom Yum Soup,Thai,290
9322,277,Okonomiyaki,Japanese,755
6356,275,Enchiladas,Mexican,1001
6484,232,Tonkatsu,Japanese,529
7444,64,Chili Cheese Fries,Fast Food,1162
1194,125,Miso Soup,Japanese,603
1636,4,Tacos,Fast Food,1324
7806,451,Mole Poblano,Mexican,632
4905,476,Sliders,Fast Food,1486
1311,13,Sweet and Sour Pork,Chinese,1397
5748,85,Falafel,Mediterranean,732
4882,262,Kunafa,Middle Eastern,348
829,177,Lentil Soup,Vegan,1041
1378,49,Apple Pie,American,726
1168,481,Hummus,Middle Eastern,876
4143,148,Tabbouleh,Mediterranean,1306
5880,422,Grilled Prawns,Seafood,1060
8387,97,BBQ Ribs,American,1474
1519,30,Onigiri,Japanese,1149
4831,450,Donuts,Fast Food,1183
7588,14,Vegan Burger,Vegan,418
7936,207,Mole Poblano,Mexican,1219
9342,88,Kofta,Middle Eastern,1144
654,251,Quiche Lorraine,French,745
7348,181,Sweet and Sour Pork,Chinese,870
4645,471,Callaloo,Caribbean,657
1497,420,Soba Noodles,Japanese,708
3714,131,Kabsa,Middle Eastern,1421
5770,322,Jalapeño Poppers,Appetiser,962
4012,491,Smoothie,Beverage,1328
1760,438,Pad Thai,Thai,1396
6302,428,Pasta Alfredo,Main Course,312
4191,375,Clam Chowder,American,552
3810,303,Sopes,Mexican,744
9418,426,Moussaka,Mediterranean,1104
5051,405,Butter Chicken,Indian,645
5354,248,Biryani,Main Course,414
8069,350,Fried Plantains,Caribbean,1303
8432,335,Kale Salad,Healthy,743
1328,433,Teriyaki Salmon,Main Course,864
8013,66,Massaman Curry,Thai,720
2323,263,Roti,Caribbean,421
4994,458,Chicken Nuggets,Fast Food,1070
5894,386,Apple Pie,Desserts,897
6845,352,Kunafa,Middle Eastern,902
9276,199,Roti,Caribbean,651
2072,337,Larb,Thai,355
2575,296,Fruit Punch,Beverage,213
2989,260,Stuffed Mushrooms,Appetiser,1493
1077,156,Pizza,Fast Food,399
6180,368,Idli,Indian,442
3093,128,Satay Skewers,Thai,618
2098,66,Spring Rolls,Chinese,307
7646,160,Buffalo Wings,American,578
3324,492,Shrimp Scampi,Seafood,274
1952,445,Fried Rice,Main Course,681
9325,283,Shrimp Scampi,Seafood,1495
8437,224,Bossam,Korean,1423
285,277,Pina Colada,Beverage,1180
5687,6,Vegan Burger,Vegan,802
5230,180,Fish & Chips,Main Course,1438
3911,228,Fried Chicken,Fast Food,1386
9165,496,Dim Sum,Chinese,1083
1967,146,Lobster Bisque,Seafood,1298
2611,201,Espresso,Beverage,1291
915,343,Fish Sandwich,Fast Food,974
7156,128,Wonton Soup,Chinese,323
1153,392,Focaccia Bread,Italian,921
2235,243,Coq au Vin,French,904
9624,26,Tofu Stir-fry,Vegan,838
1412,184,Roti,Caribbean,703
9027,448,Fish Tacos,Seafood,902
1435,19,Osso Buco,Italian,949
7847,472,Margherita Pizza,Italian,286
8348,46,Roti,Caribbean,213
9463,342,Lasagna,Main Course,922
2696,237,Roti,Caribbean,1336
9237,58,Baozi,Chinese,1029
7195,440,Shabu Shabu,Japanese,1436
495,198,Ackee and Saltfish,Caribbean,1014
3389,78,Bulgogi,Korean,1288
3027,184,Shawarma,Middle Eastern,1328
6174,409,French Onion Soup,French,637
4231,14,Grilled Salmon,Seafood,316
3690,363,Fattoush,Middle Eastern,509
7560,151,Milkshake,Beverage,560
8206,235,Matcha Tea,Beverage,256
8021,362,Stuffed Mushrooms,Appetiser,1231
9029,115,Hummus,Middle Eastern,816
1201,191,French Onion Soup,French,258
6213,159,Clam Chowder,Seafood,178
2733,347,Samosa,Appetiser,154
6481,319,Bibimbap,Korean,838
4782,261,Baozi,Chinese,362
1004,13,Apple Pie,American,941
144,202,Shabu Shabu,Japanese,618
9751,300,Chicken and Waffles,American,201
6325,205,Pad Thai,Thai,1146
1516,192,Cupcakes,Desserts,159
9795,349,Kofta,Middle Eastern,564
8987,205,Kunafa,Middle Eastern,313
7015,153,Apple Pie,Desserts,1373
4973,409,Panna Cotta,Italian,728
9151,190,Chili Cheese Fries,Fast Food,971
4244,285,Fajitas,Mexican,660
1658,186,Onion Rings,Appetiser,1298
2113,378,Lentil Soup,Vegan,1332
6205,230,Falafel,Mediterranean,323
3673,301,Jerk Chicken,Caribbean,1074
9921,240,Korean BBQ,Korean,998
1038,8,Enchiladas,Mexican,1196
9559,424,Callaloo,Caribbean,380
5975,353,Coca-Cola,Beverage,1152
6376,486,Bibimbap,Korean,1304
8400,7,Steak,Main Course,1240
5553,339,Lobster Bisque,Seafood,1110
1508,42,Soba Noodles,Japanese,428
8636,15,Panang Curry,Thai,592
7937,183,Focaccia Bread,Italian,1223
7563,45,Shrimp Scampi,Seafood,577
3111,448,Curry Goat,Caribbean,1135
9207,467,Mushroom Risotto,Vegan,301
4245,451,Falafel,Middle Eastern,943
9936,392,Clam Chowder,American,470
7978,127,Smoothie Bowl,Healthy,924
3940,13,Idli,Indian,173
4094,485,Macarons,Desserts,872
5536,277,Oatmeal,Healthy,1085
6406,493,Brownie,Desserts,606
9532,46,Wonton Soup,Chinese,556
8891,451,Pudding,Desserts,1233
7670,175,Falafel,Middle Eastern,922
9051,286,Green Curry,Thai,735
5635,325,Rice and Peas,Caribbean,594
630,376,Green Curry,Thai,1154
4436,491,Falafel,Mediterranean,771
6650,333,Pasta Carbonara,Italian,1013
310,194,Garlic Bread,Appetiser,571
4103,319,Mole Poblano,Mexican,771
5459,110,Burgers,Fast Food,337
4746,247,Vegan Burger,Vegan,1082
2758,325,Pasta Carbonara,Italian,1486
8969,303,Enchiladas,Mexican,636
8677,33,Spanakopita,Mediterranean,1410
1582,160,Clam Chowder,American,925
9968,454,Matcha Tea,Beverage,949
4552,42,Corn Dogs,Fast Food,930
110,287,Risotto,Italian,286
6821,161,Thai Fried Rice,Thai,742
5045,25,Coq au Vin,French,1019
8745,263,Quiche Lorraine,French,332
5820,165,Char Siu,Chinese,991
3991,81,Idli,Indian,1462
4117,247,Jambalaya,American,1179
2975,438,Peking Duck,Chinese,823
1326,66,Apple Pie,American,1409
5854,144,Chole Bhature,Indian,197
9798,143,Risotto,Italian,326
8416,211,Chow Mein,Chinese,965
6885,205,Shrimp Cocktail,Appetiser,1304
7692,265,Sarson Da Saag,Indian,1363
7500,120,Latte,Beverage,897
613,365,Ravioli,Italian,503
8213,295,Rice and Peas,Caribbean,1500
6924,98,Baingan Bharta,Indian,241
2249,41,Larb,Thai,1136
3074,70,Cacciucco,Italian,988
9491,455,Chawanmushi,Japanese,715
3570,496,Panang Curry,Thai,1098
5827,36,Mapo Tofu,Chinese,941
5114,35,Donuts,Desserts,1186
566,102,Chicken and Waffles,American,909
1984,338,Rogan Josh,Indian,866
998,351,Pancakes,American,1051
4303,59,Bibimbap,Korean,800
8461,203,Vegan Ice Cream,Vegan,541
1256,367,Dolma,Mediterranean,174
5968,318,Onigiri,Japanese,1322
9950,200,Wonton Soup,Chinese,196
5795,234,Pasta Alfredo,Main Course,915
8496,145,Dolma,Mediterranean,476
2998,144,Polenta,Italian,1349
